Global Seamount Database from Kim, S.-S., and P. Wessel (2011), Geophys. J. Int., in revision.
This file contains 24,646 potential seamounts from the entire ocean basins.
The columns are:
Col 1: Longitude (-180/+180). Center of each seamount (in degrees)
Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
Col 3: Estimated azimuth of the basal ellipse (in degree)
Col 4: Estimated major axis of the basal ellipse of each seamount (in km)
Col 5: Estimated minor axis of the basal ellipse of each seamount (in km)
Col 6: Seamount height obtained from the prediced bathymetry TOPO V12 (in m)
Col 7: Maximum amplitude of the Free-Air Gravity Anomaly (in mGal)
Col 8: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
Col 9: Regional depth of each seamount (in m)
Col 10: Age of underlying seafloor from the AGE 3.2 grid (in Myr)
Col 11: ID for each seamount (plate_###)
For explanation of modeling and notations, please see our GJI paper

Longitude	Latitude	Azimuth	Major	Minor	Height	FAA	VGG	Depth	CrustAge	ID
-44.31907	11.92536	-43.1	23.4	13.2	762.5	39.0	53.8	-3307.6	4.4	KW-22849
-43.11009	08.08654	-69.8	17.6	13.6	347.8	-8.7	54.4	-4737.6	37.1	KW-22850
-44.05118	11.08606	-27.5	18.8	7.4	499.2	18.1	49.5	-3477.2	2.5	KW-22851
-44.63006	12.00265	88.6	19.5	14.9	527.7	19.0	44.6	-3714.6	6.5	KW-22852
-44.46700	11.95062	88.4	14.3	13.0	436.4	26.4	43.9	-3496.1	5.4	KW-22853
-43.85898	11.22002	84.5	16.7	12.8	268.3	15.8	42.9	-3375.2	0.8	KW-22854
-44.30206	11.20922	7.2	14.6	11.8	162.4	24.0	45.3	-3501.9	4.2	KW-22855
-47.55401	11.72881	-10.4	23.7	16.9	792.2	18.9	68.8	-4719.9	27.8	KW-22856
-49.38041	12.24119	-17.9	10.4	9.7	658.0	-3.2	41.1	-4920.8	44.3	KW-22857
-45.21617	09.70032	-73.1	29.2	17.5	318.5	-9.5	30.0	-4818.2	32.1	KW-22858
-50.69746	11.51942	75.3	8.5	6.9	923.6	3.0	53.5	-4813.6	63.5	KW-22859
-49.79842	12.02226	113.1	9.7	5.7	1458.2	-16.0	52.5	-4688.8	46.6	KW-22860
-48.13599	14.87161	110.5	14.1	6.9	2187.3	74.8	122.7	-2755.8	23.4	KW-22861
-47.47737	14.26822	54.1	15.4	12.3	1676.0	42.6	106.0	-3849.1	18.7	KW-22862
-49.81397	14.98864	42.3	28.1	17.2	2339.1	65.8	107.1	-3533.4	35.1	KW-22863
-45.25991	15.10123	90.7	9.7	7.2	874.1	59.1	91.8	-2838.4	2.5	KW-22864
-48.69234	14.85138	133.4	37.4	21.3	1518.6	62.8	77.6	-3334.2	27.4	KW-22865
-49.53855	15.02810	10.7	16.7	14.7	1122.1	41.6	79.0	-3330.2	33.3	KW-22866
-47.72178	15.36262	-49.8	19.2	16.3	1294.5	31.9	67.9	-3958.8	11.2	KW-22867
-45.50605	15.10533	74.2	11.4	7.6	752.2	39.4	73.6	-3302.1	2.5	KW-22868
-48.57091	15.49462	-77.4	8.5	7.7	459.4	29.2	68.9	-3560.6	16.9	KW-22869
-47.23596	14.80294	76.3	10.6	8.8	507.5	33.4	62.6	-3438.7	17.1	KW-22870
-47.02518	14.80752	99.2	10.9	8.5	841.6	25.0	58.3	-3620.9	15.5	KW-22871
-45.00166	12.97701	23.2	26.5	13.9	1057.5	39.4	62.2	-3414.7	1.1	KW-22872
-48.91677	15.56756	83.0	17.5	13.5	788.8	32.8	66.8	-4057.2	18.4	KW-22873
-47.37834	13.15121	-32.0	18.1	15.2	1113.5	24.9	60.2	-4543.6	17.9	KW-22874
-46.92391	13.10708	166.0	20.0	14.6	1261.6	27.8	64.8	-4291.9	14.8	KW-22875
-49.22081	14.96349	84.6	36.7	29.2	1411.6	29.9	57.1	-3267.3	31.1	KW-22876
-47.42621	14.83017	120.1	19.4	14.1	458.1	24.3	58.8	-3909.9	18.4	KW-22877
-48.33371	15.45322	66.3	24.3	10.4	1009.2	17.9	66.3	-4069.0	14.6	KW-22878
-48.76132	15.49727	-68.8	21.7	18.7	781.5	31.5	55.3	-3695.9	20.9	KW-22879
-49.43893	15.12882	78.8	19.6	14.2	862.9	25.8	52.9	-3092.4	32.6	KW-22880
-47.13070	13.20094	116.3	23.1	20.0	698.7	23.7	48.7	-4189.4	16.2	KW-22881
-47.39484	13.27761	116.5	19.2	13.7	572.5	16.6	34.1	-4305.3	18.0	KW-22882
-49.06908	14.96436	67.1	40.8	30.8	1870.2	29.8	45.5	-3883.8	30.1	KW-22883
-46.05497	12.44662	107.4	23.0	16.4	518.8	11.9	41.2	-4107.3	14.2	KW-22884
-46.79442	14.80927	97.8	8.9	6.5	212.6	5.1	43.2	-3488.4	13.8	KW-22885
-46.34074	14.64806	2.9	43.9	36.0	498.1	12.5	34.2	-3593.3	10.4	KW-22886
-46.33262	13.74925	-53.2	9.0	8.4	329.0	13.3	32.2	-3701.2	10.5	KW-22887
-46.77113	13.08208	62.2	19.8	14.7	382.0	13.4	35.3	-4052.9	13.7	KW-22888
-46.17552	12.56182	-20.1	8.6	8.4	290.3	2.4	37.1	-4024.9	14.0	KW-22889
-46.46106	13.89198	99.7	17.1	15.6	530.2	11.3	37.6	-3855.4	11.4	KW-22890
-47.57667	14.81731	62.8	11.2	8.7	430.0	9.5	36.3	-3666.4	19.6	KW-22891
-45.54682	13.43084	11.3	21.1	19.5	642.7	17.1	34.1	-3824.3	4.8	KW-22892
-49.30825	15.19897	90.2	8.2	7.0	1081.8	6.3	33.1	-3050.1	31.7	KW-22893
-51.13126	15.33153	59.4	33.4	18.9	1928.3	73.5	95.7	-3932.4	42.6	KW-22894
-50.42356	15.26684	118.5	17.8	13.9	2140.2	65.3	107.4	-3540.5	39.0	KW-22895
-50.23230	15.14867	5.2	29.6	15.3	2318.3	72.9	99.9	-3671.6	37.6	KW-22896
-51.47764	15.69294	47.5	19.4	13.5	2643.9	28.7	91.2	-4803.7	44.9	KW-22897
-50.46604	15.48628	44.8	22.7	12.5	1363.1	13.0	64.7	-4101.8	39.3	KW-22898
-50.05635	15.08641	164.9	20.4	12.1	1541.4	40.0	63.9	-3541.1	36.6	KW-22899
-51.28887	14.63025	110.4	21.0	15.1	606.7	8.7	51.9	-4840.7	43.1	KW-22900
-49.64863	15.70505	20.9	20.7	13.5	650.9	6.9	52.2	-4345.9	30.8	KW-22901
-51.61661	14.76683	8.1	18.5	14.6	507.8	5.4	39.4	-4886.8	44.8	KW-22902
-39.96045	-26.26719	-54.3	25.9	17.7	3192.8	174.4	260.5	-3728.8	106.1	KW-22903
-40.00017	-26.62919	-47.7	19.5	12.0	883.5	35.6	106.9	-3368.9	105.7	KW-22904
-39.93178	-26.78793	3.0	15.8	11.4	1624.2	18.2	88.3	-3845.7	105.3	KW-22905
-39.05313	-27.30957	61.2	15.6	13.5	2887.9	105.6	218.5	-3995.6	102.5	KW-22906
-39.25873	-26.23376	60.3	16.9	13.9	2599.9	78.9	174.4	-3838.8	104.1	KW-22907
-38.33166	-26.96306	-57.8	28.1	15.5	2292.4	106.0	157.8	-4025.4	100.6	KW-22908
-38.68238	-27.01885	87.1	18.3	12.5	1636.2	70.6	129.1	-3590.6	101.8	KW-22909
-39.44638	-26.26294	85.6	14.5	11.6	1179.9	51.8	98.8	-3252.2	104.6	KW-22910
-39.47086	-26.75359	-49.6	21.9	15.6	1377.7	66.0	115.2	-3388.7	104.0	KW-22911
-39.48422	-26.36271	6.4	16.4	13.4	1801.4	51.9	117.1	-3960.4	104.6	KW-22912
-38.94808	-26.96030	-77.5	26.3	14.2	1429.9	69.2	111.4	-3360.5	102.5	KW-22913
-39.24621	-27.08116	-36.1	30.8	11.5	1404.8	69.4	112.4	-3255.0	103.1	KW-22914
-39.36429	-26.90163	18.1	39.8	14.0	1416.7	63.2	70.6	-3655.6	103.7	KW-22915
-38.46890	-27.39598	12.5	16.8	9.8	769.9	-17.5	36.1	-4336.0	100.8	KW-22916
-27.72046	-24.19077	130.4	19.7	17.9	789.4	13.6	51.6	-5659.9	72.1	KW-22917
-25.97738	-24.41363	6.7	19.6	18.0	873.9	30.2	57.3	-5483.1	59.4	KW-22918
-25.79166	-24.28296	74.9	33.8	27.7	605.4	22.2	47.4	-5390.0	59.1	KW-22919
-24.96877	-23.42861	118.4	23.0	16.8	725.1	9.3	45.1	-5396.3	61.7	KW-22920
-24.67933	-23.01417	73.9	18.0	15.6	672.2	8.8	43.3	-5446.8	60.2	KW-22921
-25.74540	-23.74176	82.2	16.1	13.4	348.0	6.8	42.4	-5359.5	65.3	KW-22922
-26.17175	-24.18968	78.6	15.4	12.6	363.2	10.6	41.1	-5495.9	65.2	KW-22923
-25.61927	-23.69643	72.6	33.5	28.7	447.9	5.3	39.9	-5618.3	65.0	KW-22924
-24.71745	-25.35842	80.8	15.9	12.7	335.8	14.9	34.9	-4749.7	50.2	KW-22925
-25.16663	-23.68397	-3.9	15.0	12.4	483.0	-8.2	36.6	-5554.5	62.3	KW-22926
-24.73215	-24.55998	79.3	16.8	13.6	279.0	11.8	31.1	-5109.6	51.6	KW-22927
-20.12660	-25.92117	95.9	18.3	15.5	781.9	30.5	60.5	-4582.9	28.8	KW-22928
-23.05420	-26.48808	102.9	15.9	14.1	862.0	26.9	53.2	-4943.2	38.8	KW-22929
-22.00700	-23.65608	-55.6	16.5	13.8	756.6	13.8	49.9	-5014.8	47.3	KW-22930
-24.48473	-25.25271	85.9	15.3	13.2	480.8	18.1	47.6	-4915.2	49.5	KW-22931
-21.83448	-23.67170	-65.2	16.9	15.0	534.2	11.7	51.6	-4996.0	46.5	KW-22932
-23.79890	-26.25278	80.5	15.6	12.3	996.8	20.2	59.0	-4785.7	43.2	KW-22933
-23.71625	-23.82616	-14.3	17.3	15.7	834.5	7.5	48.7	-5515.1	52.3	KW-22934
-22.85743	-26.50900	100.5	8.6	7.1	898.0	25.0	37.4	-4430.6	38.0	KW-22935
-24.25765	-26.18887	69.9	18.1	13.3	636.8	16.7	40.9	-5028.5	46.4	KW-22936
-21.24953	-26.41223	-17.9	10.1	8.4	589.1	17.9	31.1	-4482.4	32.0	KW-22937
-23.83065	-22.65120	52.4	22.0	14.8	803.7	5.4	38.2	-5519.7	55.7	KW-22938
-22.37207	-25.09468	80.8	13.8	10.7	329.6	13.8	47.6	-4688.8	38.4	KW-22939
-24.03748	-23.79685	80.3	8.2	7.1	320.2	-6.9	33.8	-5314.0	53.9	KW-22940
-22.93224	-25.17866	13.8	16.3	14.8	147.2	9.4	32.1	-4768.6	40.7	KW-22941
-24.47160	-26.13249	79.0	26.1	20.3	401.0	13.4	35.1	-5007.5	47.9	KW-22942
-16.17392	-25.15289	155.4	22.9	18.1	882.1	37.1	60.4	-4074.2	13.9	KW-22943
-16.11665	-26.01281	92.5	25.9	15.7	664.8	42.9	63.1	-3782.3	12.8	KW-22944
-18.64738	-26.73710	98.8	13.9	10.2	425.1	27.6	70.7	-4069.0	22.5	KW-22945
-14.90201	-23.59266	77.6	15.3	12.1	470.4	29.4	55.9	-3708.6	6.7	KW-22946
-15.03948	-23.91185	8.7	15.6	14.2	974.8	19.0	45.3	-3981.6	7.9	KW-22947
-14.73453	-23.05920	80.4	12.9	10.4	584.6	-3.5	42.6	-4013.6	9.8	KW-22948
-16.70339	-26.09572	-10.6	16.9	13.4	453.1	26.2	39.4	-3846.1	15.1	KW-22949
-18.96455	-26.73275	88.8	14.8	11.1	329.3	11.7	32.1	-4223.6	23.6	KW-22950
-13.86244	-23.65303	54.8	18.0	13.6	838.4	57.1	76.9	-3188.7	1.5	KW-22951
-13.75188	-23.77960	162.1	18.3	12.3	1115.5	50.3	68.1	-3339.6	1.2	KW-22952
-14.05896	-27.55923	112.4	16.6	15.9	778.3	37.0	62.4	-3270.6	3.3	KW-22953
-13.20300	-22.53806	87.0	30.7	10.4	920.2	24.5	57.5	-3690.8	2.9	KW-22954
-14.39417	-23.69356	120.3	14.3	12.2	400.7	13.3	39.9	-3634.3	4.3	KW-22955
-13.79443	-25.30406	-24.8	11.2	9.4	524.0	34.5	38.3	-2867.9	0.4	KW-22956
-13.62919	-23.58502	20.1	18.2	14.0	500.4	28.0	40.6	-3350.4	0.3	KW-22957
-42.89157	-31.65935	1.2	23.9	12.6	961.7	28.2	76.3	-3872.6	108.2	KW-22958
-40.58820	-30.68886	165.8	20.2	14.1	861.7	8.2	56.8	-3989.1	104.6	KW-22959
-37.00176	-28.68050	26.6	14.9	12.7	2522.6	88.5	136.8	-3690.0	92.1	KW-22960
-36.81821	-30.74132	-35.3	23.1	18.9	1218.7	114.2	141.7	-1801.4	95.1	KW-22961
-37.99742	-27.84457	-23.6	18.5	15.3	1804.0	49.4	120.5	-4414.6	99.0	KW-22962
-37.37286	-31.77039	70.3	19.0	17.5	2157.8	67.8	119.3	-3880.1	93.9	KW-22963
-36.85726	-30.21755	80.2	16.4	14.5	1116.0	68.9	107.1	-1835.8	95.9	KW-22964
-37.80361	-28.34529	30.9	20.2	17.8	1457.0	26.4	84.0	-4397.4	94.6	KW-22965
-36.97292	-29.61797	-51.5	21.1	16.5	1461.3	38.8	72.0	-3161.1	96.4	KW-22966
-36.93463	-29.16898	18.3	17.0	12.9	1105.1	26.6	75.7	-3707.1	96.3	KW-22967
-38.30705	-32.36443	88.6	14.3	12.0	1472.0	17.0	53.3	-4305.8	94.6	KW-22968
-38.03870	-28.07152	55.7	14.0	10.9	1001.5	-0.2	72.4	-4626.4	98.8	KW-22969
-37.17229	-28.91007	29.1	19.3	9.9	779.5	7.1	42.1	-3714.6	93.3	KW-22970
-37.88008	-32.09124	-44.0	19.5	11.3	942.4	12.2	45.8	-4326.1	94.0	KW-22971
-37.39426	-28.64468	27.3	18.2	13.5	1155.6	5.8	59.6	-4443.1	93.3	KW-22972
-38.48932	-31.51231	74.0	18.8	14.4	996.9	19.3	44.6	-3850.4	97.2	KW-22973
-37.79108	-29.88536	46.8	8.1	6.6	409.6	12.3	34.9	-3621.4	98.3	KW-22974
-36.45038	-28.05977	16.2	12.9	11.7	435.2	18.1	34.6	-4395.1	92.0	KW-22975
-38.56408	-30.65423	26.6	8.8	6.4	399.7	19.5	38.1	-3609.0	99.8	KW-22976
-32.77902	-32.06070	-65.7	25.2	16.9	2894.7	185.6	267.3	-3651.0	79.5	KW-22977
-30.85406	-30.78954	-52.7	26.9	12.3	2160.1	61.7	92.7	-3999.8	77.3	KW-22978
-33.35178	-27.62785	19.0	13.8	11.6	1848.9	32.6	92.6	-4640.3	83.3	KW-22979
-30.27968	-32.55166	61.2	22.2	12.5	1639.0	48.1	82.9	-3659.0	73.4	KW-22980
-32.01762	-32.35324	89.2	9.9	8.0	565.6	25.4	65.8	-3593.1	77.5	KW-22981
-31.77387	-29.69868	63.7	13.0	12.2	845.3	34.6	75.9	-3778.2	83.9	KW-22982
-32.13581	-32.30185	-66.6	21.8	13.3	1244.5	35.7	77.5	-3891.7	77.8	KW-22983
-33.32043	-28.05064	-3.1	12.0	11.4	822.8	28.1	63.9	-4287.5	81.3	KW-22984
-33.90713	-28.41014	37.2	23.5	16.1	1284.3	34.7	51.3	-4289.0	83.2	KW-22985
-32.32225	-29.68019	-31.3	24.8	12.4	613.5	17.4	41.5	-3816.1	85.2	KW-22986
-30.98350	-29.89639	37.2	20.2	12.7	900.2	31.7	43.8	-4000.9	81.4	KW-22987
-31.46476	-30.18138	169.5	10.2	7.9	234.5	35.4	55.3	-3697.5	80.0	KW-22988
-30.85318	-30.31072	-29.2	29.9	14.1	759.1	32.7	39.1	-4061.2	77.5	KW-22989
-33.40863	-28.26997	67.8	20.1	7.8	623.7	28.2	36.4	-3964.9	81.7	KW-22990
-31.27518	-32.02103	129.7	31.7	15.1	550.3	25.2	39.8	-4079.9	76.0	KW-22991
-29.44125	-29.18783	157.2	22.3	13.9	1367.7	47.7	67.1	-2955.4	76.0	KW-22992
-25.06389	-28.18171	146.0	18.8	15.1	348.4	13.1	36.3	-5090.3	54.4	KW-22993
-26.61284	-28.10945	-15.3	7.1	6.2	514.9	10.3	31.3	-4926.1	63.8	KW-22994
-19.66159	-30.07379	75.7	7.9	6.2	788.1	21.7	50.8	-4099.4	31.1	KW-22995
-21.15290	-29.44256	-4.8	23.7	22.4	650.6	27.0	38.3	-4574.9	36.0	KW-22996
-22.53752	-27.95251	85.4	18.4	13.1	664.1	18.5	42.8	-5004.4	37.4	KW-22997
-23.57466	-29.05630	29.4	17.5	14.7	481.5	15.3	37.7	-4860.7	45.8	KW-22998
-20.25615	-27.89747	45.4	20.2	16.9	632.8	15.5	31.8	-4674.0	30.6	KW-22999
-16.63820	-28.42193	89.8	13.0	11.5	496.2	22.6	54.8	-4095.0	17.0	KW-23000
-15.78316	-29.38128	87.0	13.9	9.8	451.6	15.7	39.5	-3657.6	16.1	KW-23001
-18.17791	-29.92517	148.2	14.7	13.6	597.7	16.5	49.3	-4275.7	24.7	KW-23002
-16.03464	-30.37620	68.5	7.0	4.5	285.8	30.1	45.0	-3218.5	11.6	KW-23003
-14.56467	-32.45531	71.0	18.3	8.9	756.7	7.2	41.0	-3473.8	1.7	KW-23004
-16.21066	-29.61339	82.6	19.3	13.7	576.8	9.9	30.7	-3900.2	17.5	KW-23005
-13.51835	-29.13478	79.3	30.4	11.6	967.9	52.1	107.4	-3205.9	2.9	KW-23006
-12.92379	-28.99218	59.8	15.1	10.0	1086.0	46.6	105.3	-3693.9	1.9	KW-23007
-12.80473	-28.98184	67.2	15.1	8.9	597.0	38.5	83.3	-3335.9	1.7	KW-23008
-13.75251	-29.15492	46.9	12.6	10.9	1534.7	19.5	67.5	-4014.4	4.5	KW-23009
-12.55423	-28.91464	71.6	9.6	5.8	318.5	28.5	62.3	-3171.5	1.5	KW-23010
-13.90011	-29.19079	63.6	7.5	5.2	710.1	11.9	52.9	-3070.8	4.4	KW-23011
-14.13548	-29.25704	75.0	24.6	11.2	614.1	10.6	45.4	-3586.5	5.5	KW-23012
-12.34799	-28.87723	60.4	16.1	12.7	891.4	11.0	46.9	-3419.3	2.8	KW-23013
-39.94142	-32.92399	175.0	8.3	6.8	1222.1	19.3	65.5	-4265.3	97.5	KW-23014
-40.39899	-32.61204	43.0	8.2	6.6	1130.7	9.5	56.5	-4029.5	99.5	KW-23015
-40.45359	-32.43834	163.6	22.0	13.0	1136.1	11.5	58.8	-4331.0	100.2	KW-23016
-39.11513	-33.53923	53.0	28.7	13.1	1308.4	22.1	54.7	-4511.2	90.6	KW-23017
-35.21813	-32.96511	164.2	22.8	13.2	1167.2	25.0	60.0	-3716.0	81.7	KW-23018
-34.83983	-33.25815	97.0	24.8	14.1	1062.7	19.4	49.7	-4059.3	80.1	KW-23019
-38.41788	-33.04398	51.4	20.5	12.9	641.7	5.3	39.2	-4505.5	92.7	KW-23020
-38.95899	-34.06494	103.6	27.6	13.3	920.7	5.3	44.0	-4790.5	89.0	KW-23021
-33.91169	-34.45255	-64.4	23.2	14.5	2977.1	84.9	140.2	-4419.3	74.7	KW-23022
-32.90687	-34.09256	-87.5	29.2	13.5	2028.3	63.0	108.9	-3815.4	73.7	KW-23023
-32.24905	-33.83980	80.6	40.7	15.5	1398.1	83.0	73.3	-3510.2	73.0	KW-23024
-33.36578	-34.13711	-77.8	8.9	5.5	609.9	27.8	69.9	-4009.1	74.8	KW-23025
-33.67472	-34.08237	-89.6	28.7	11.9	1118.5	29.8	63.2	-4497.0	75.5	KW-23026
-31.49122	-32.61806	-24.2	18.8	14.2	944.5	17.1	57.7	-4114.4	76.0	KW-23027
-33.77837	-35.09120	-19.4	15.6	11.8	1730.4	20.2	60.0	-4340.1	73.2	KW-23028
-32.75124	-34.96862	48.5	12.0	5.7	975.7	20.2	49.7	-4237.8	70.9	KW-23029
-33.79597	-35.34219	19.3	9.4	8.0	962.3	22.5	48.6	-3913.0	73.0	KW-23030
-30.82465	-36.75897	-82.4	25.5	12.2	583.4	16.4	43.9	-4327.7	53.0	KW-23031
-32.70741	-33.67087	38.4	10.4	8.2	388.6	15.7	49.4	-3773.9	74.9	KW-23032
-32.37906	-33.02367	-33.6	12.9	10.8	1076.7	28.9	17.6	-3426.3	76.0	KW-23033
-30.86497	-36.42226	-29.8	18.7	11.5	468.6	-3.7	32.7	-4594.0	57.5	KW-23034
-26.20974	-35.57950	171.7	16.6	13.4	2134.6	87.1	144.3	-4124.4	39.9	KW-23035
-26.29670	-34.64114	106.1	23.6	16.0	1747.3	102.8	127.4	-3722.1	45.2	KW-23036
-26.29679	-32.93187	31.3	17.1	13.2	1032.2	50.0	98.4	-4271.8	59.2	KW-23037
-28.02977	-34.73901	120.4	19.8	13.9	1669.2	44.9	86.3	-4424.4	51.3	KW-23038
-27.47568	-33.40292	132.6	20.3	14.3	1128.5	41.8	68.7	-4565.3	57.4	KW-23039
-27.03965	-32.88992	69.5	17.7	15.9	662.1	40.6	68.7	-3972.0	63.9	KW-23040
-28.70534	-36.16590	38.7	17.5	13.8	538.9	39.6	61.7	-4495.8	46.5	KW-23041
-27.72298	-32.71725	123.9	17.0	14.2	525.9	30.6	49.3	-4074.4	67.7	KW-23042
-27.41195	-33.12235	71.7	17.4	14.9	621.4	17.7	47.1	-4249.0	64.2	KW-23043
-25.14548	-33.50318	68.8	21.1	17.2	448.1	23.8	46.7	-4410.3	44.4	KW-23044
-27.51364	-32.85337	-11.7	13.9	11.2	388.1	13.0	40.4	-4215.5	66.8	KW-23045
-29.43464	-36.46933	92.0	26.0	17.8	453.2	22.5	37.1	-4541.8	48.4	KW-23046
-27.23623	-33.42807	77.8	16.5	14.3	517.5	14.0	34.3	-4494.8	55.8	KW-23047
-27.00085	-33.37993	-3.4	8.3	7.0	189.1	10.3	35.7	-4256.1	54.4	KW-23048
-27.15649	-37.17926	139.6	17.9	16.3	376.3	28.2	38.7	-4194.8	38.3	KW-23049
-27.78597	-32.87775	-25.4	17.5	13.9	391.7	20.4	30.7	-3958.3	67.8	KW-23050
-25.70919	-34.24083	-9.9	13.3	10.7	216.5	7.9	31.0	-4053.9	44.9	KW-23051
-25.52014	-34.11749	80.3	14.5	11.7	172.2	13.2	30.2	-3979.5	44.3	KW-23052
-23.88607	-34.84523	119.7	22.3	13.8	2123.1	95.5	120.3	-3699.6	34.0	KW-23053
-21.12331	-34.06861	52.5	18.2	17.2	1603.4	66.3	99.2	-3626.2	28.5	KW-23054
-20.44300	-33.87530	97.3	16.6	13.4	1260.4	60.3	82.3	-3378.7	26.0	KW-23055
-23.67262	-37.64020	142.1	14.2	9.8	482.3	39.2	82.6	-3887.0	25.7	KW-23056
-20.24654	-33.83828	93.7	23.1	13.2	1267.9	57.8	77.5	-3500.5	25.3	KW-23057
-21.87728	-34.15228	133.3	23.0	16.9	1019.3	40.6	65.1	-3814.6	31.1	KW-23058
-21.15857	-33.45029	70.8	17.0	11.0	891.2	34.9	62.0	-3801.5	28.5	KW-23059
-22.60223	-33.85336	154.4	15.9	12.8	854.5	29.4	60.7	-3940.8	33.7	KW-23060
-19.59834	-35.81482	58.9	12.8	10.9	573.2	30.6	59.9	-3534.0	16.2	KW-23061
-19.72640	-34.00919	131.0	22.3	11.9	673.6	32.0	44.3	-3713.5	23.4	KW-23062
-20.94882	-36.40318	151.9	22.6	12.1	594.8	36.8	49.4	-3748.4	15.1	KW-23063
-23.33495	-37.57369	62.5	20.7	12.6	398.7	21.8	45.4	-4049.2	24.3	KW-23064
-23.64014	-36.23469	88.1	18.5	11.0	435.5	32.3	48.1	-3852.1	30.0	KW-23065
-19.90914	-32.87689	29.4	26.8	15.9	856.5	41.0	45.2	-3905.9	29.3	KW-23066
-20.07826	-36.58813	33.3	21.9	13.2	857.3	32.5	49.9	-3921.1	12.2	KW-23067
-20.39773	-37.15558	156.4	19.1	11.6	509.9	36.1	45.9	-3631.1	13.7	KW-23068
-23.94487	-36.23689	95.4	11.8	10.3	460.4	26.3	47.3	-3991.3	31.5	KW-23069
-19.57709	-37.18571	7.0	24.0	11.3	363.6	30.2	40.3	-3558.6	10.9	KW-23070
-22.30235	-36.34518	70.8	17.9	10.7	717.0	30.9	36.9	-4014.6	20.3	KW-23071
-21.41402	-33.46940	149.6	13.4	11.6	383.9	17.1	32.1	-3874.9	29.4	KW-23072
-23.46757	-34.34790	12.7	13.5	11.4	537.6	28.7	43.8	-3913.4	36.9	KW-23073
-21.63046	-36.68099	72.9	14.2	7.8	361.7	22.6	31.1	-3820.4	17.7	KW-23074
-22.83520	-35.93990	44.6	18.7	10.6	312.3	32.4	35.5	-3789.1	27.4	KW-23075
-22.51070	-36.17418	130.0	11.5	8.3	353.2	25.8	47.1	-4030.8	25.3	KW-23076
-22.85322	-36.67423	23.5	18.2	10.0	391.4	31.5	36.8	-4063.1	22.3	KW-23077
-21.78331	-35.89554	67.7	23.8	14.4	558.9	38.4	37.4	-3885.9	23.6	KW-23078
-20.90389	-36.00531	77.8	14.6	10.9	507.4	31.7	40.3	-3861.3	20.1	KW-23079
-20.52694	-37.05960	50.1	29.1	23.2	585.3	31.0	33.6	-3831.6	14.1	KW-23080
-24.11299	-37.35776	97.8	18.0	12.8	398.6	25.3	30.2	-4083.6	27.3	KW-23081
-22.51753	-36.77781	36.1	17.0	11.8	301.8	28.7	33.4	-4004.3	20.9	KW-23082
-23.54609	-37.34838	39.4	17.4	11.3	311.6	17.8	31.1	-4073.9	25.2	KW-23083
-21.50375	-34.36964	149.9	11.8	10.7	340.1	19.3	32.0	-3781.5	29.5	KW-23084
-23.07484	-37.04444	-28.7	12.5	12.0	152.7	25.5	30.8	-3998.6	23.2	KW-23085
-15.31760	-35.09743	20.0	17.4	12.8	1461.0	75.1	137.0	-3318.0	0.8	KW-23086
-15.29313	-34.64755	76.2	22.4	16.5	1792.6	99.6	128.6	-2879.6	1.0	KW-23087
-15.55563	-35.16569	61.9	9.3	5.7	868.5	58.1	90.2	-2667.2	1.9	KW-23088
-14.73425	-33.43935	41.7	7.0	6.0	844.7	73.3	90.1	-2595.3	2.1	KW-23089
-15.42340	-35.12876	46.4	13.1	9.3	1037.5	63.5	80.2	-2817.1	1.3	KW-23090
-18.62410	-34.83884	58.7	12.4	10.1	716.8	32.8	74.0	-3728.7	13.9	KW-23091
-16.20963	-32.95206	78.4	16.6	12.7	421.5	43.6	70.2	-3239.2	9.4	KW-23092
-17.79368	-36.23975	160.6	11.1	7.0	297.5	62.7	55.8	-2296.8	1.2	KW-23093
-16.40522	-33.97250	149.4	12.7	11.4	529.4	29.9	59.3	-3530.4	7.7	KW-23094
-18.37670	-35.45550	80.2	12.2	10.9	400.3	32.4	43.2	-3254.6	12.8	KW-23095
-16.27489	-34.31455	80.6	15.6	11.3	568.7	33.3	51.4	-3455.8	6.9	KW-23096
-18.39736	-33.92679	68.4	17.9	12.9	652.1	40.4	42.2	-3763.7	18.5	KW-23097
-17.81245	-34.79828	134.4	10.4	7.6	506.3	42.9	38.9	-3455.1	11.0	KW-23098
-17.73680	-33.97508	106.1	12.0	9.8	560.3	25.9	44.5	-3671.2	15.0	KW-23099
-17.60721	-34.76060	48.3	14.8	11.4	452.4	38.7	47.6	-3512.7	10.1	KW-23100
-17.70524	-35.35493	111.5	19.6	11.5	775.1	38.3	37.8	-3273.1	10.7	KW-23101
-18.97906	-36.54663	22.8	16.7	11.2	634.8	44.4	45.5	-3330.7	7.4	KW-23102
-18.90905	-37.21518	25.6	13.4	13.1	566.0	34.1	48.3	-3332.2	7.8	KW-23103
-19.36444	-34.18465	44.4	13.5	12.0	570.0	20.0	30.9	-3949.9	21.0	KW-23104
-17.89751	-33.97076	106.8	15.9	12.2	526.5	28.2	40.6	-3661.7	15.8	KW-23105
-16.68234	-35.04314	166.3	6.2	5.6	134.4	25.7	40.5	-3029.0	6.4	KW-23106
